seqname,source,feature,start,end,score,strand,frame,attribute,gene_id,gene_name,gene_biotype,start_norm,end_norm,length
22,havana,gene,10939388,10961338,.,-,.,"gene_id ""ENSG00000283047""; gene_version ""1""; gene_name ""CU459211.1""; gene_source ""havana""; gene_biotype ""unprocessed_pseudogene"";",ENSG00000283047,CU459211.1,unprocessed_pseudogene,0.005076448871421459,0.005617243328383214,21950
22,havana,gene,24248074,24249466,.,-,.,"gene_id ""ENSG00000230712""; gene_version ""2""; gene_name ""GGTLC4P""; gene_source ""havana""; gene_biotype ""unprocessed_pseudogene"";",ENSG00000230712,GGTLC4P,unprocessed_pseudogene,0.33753320211943993,0.3372812736974138,1392
22,ensembl_havana,gene,24251828,24265525,.,+,.,"gene_id ""ENSG00000128262""; gene_version ""8""; gene_name ""POM121L9P""; gene_source ""ensembl_havana""; gene_biotype ""transcribed_unprocessed_pseudogene"";",ENSG00000128262,POM121L9P,transcribed_unprocessed_pseudogene,0.3376269786689575,0.3376820970988513,13697
22,havana,gene,24259929,24263764,.,-,.,"gene_id ""ENSG00000225098""; gene_version ""1""; gene_name ""BCRP1""; gene_source ""havana""; gene_biotype ""unprocessed_pseudogene"";",ENSG00000225098,BCRP1,unprocessed_pseudogene,0.3378293451653992,0.3376381435519348,3835
22,ensembl_havana,gene,24270817,24417740,.,+,.,"gene_id ""ENSG00000100014""; gene_version ""19""; gene_name ""SPECC1L""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100014,SPECC1L,protein_coding,0.3381013321316079,0.34148129593126936,146923
22,havana,gene,24270898,24442356,.,+,.,"gene_id ""ENSG00000258555""; gene_version ""6""; gene_name ""SPECC1L-ADORA2A""; gene_source ""havana""; gene_biotype ""protein_coding"";",ENSG00000258555,SPECC1L-ADORA2A,protein_coding,0.338103355546768,0.3420956971299607,171458
22,ensembl_havana,gene,24417879,24442360,.,+,.,"gene_id ""ENSG00000128271""; gene_version ""21""; gene_name ""ADORA2A""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000128271,ADORA2A,protein_coding,0.3417750047275471,0.3420957969676595,24481
22,havana,gene,24429206,24495074,.,-,.,"gene_id ""ENSG00000178803""; gene_version ""10""; gene_name ""ADORA2A-AS1""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000178803,ADORA2A-AS1,antisense_RNA,0.3420579581043148,0.3434115080818867,65868
22,ensembl_havana,gene,24494107,24528390,.,+,.,"gene_id ""ENSG00000100024""; gene_version ""14""; gene_name ""UPB1""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100024,UPB1,protein_coding,0.3436792132562171,0.3442430562755656,34283
22,havana,gene,24516508,24518386,.,+,.,"gene_id ""ENSG00000228923""; gene_version ""1""; gene_name ""AP000355.1""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000228923,AP000355.1,antisense_RNA,0.3442387999599314,0.3439933621907546,1878
22,ensembl_havana,gene,24540423,24555935,.,-,.,"gene_id ""ENSG00000138867""; gene_version ""16""; gene_name ""GUCD1""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000138867,GUCD1,protein_coding,0.3448362070408353,0.34493056362923613,15512
22,ensembl_havana,gene,24555503,24609980,.,+,.,"gene_id ""ENSG00000100028""; gene_version ""11""; gene_name ""SNRPD3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100028,SNRPD3,protein_coding,0.3452129119866864,0.3462794957377539,54477
22,ensembl_havana,gene,24583750,24629005,.,+,.,"gene_id ""ENSG00000100031""; gene_version ""18""; gene_name ""GGT1""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100031,GGT1,protein_coding,0.34591853430800323,0.34675434879288486,45255
22,ensembl_havana,gene,24585620,24593208,.,-,.,"gene_id ""ENSG00000178026""; gene_version ""12""; gene_name ""LRRC75B""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000178026,LRRC75B,protein_coding,0.34596524771972353,0.34586087626649736,7588
22,havana,gene,24598054,24599398,.,+,.,"gene_id ""ENSG00000230947""; gene_version ""2""; gene_name ""AP000356.1""; gene_source ""havana""; gene_biotype ""sense_intronic"";",ENSG00000230947,AP000356.1,sense_intronic,0.3462758544370122,0.3460153751054598,1344
22,havana,gene,24632915,24650012,.,+,.,"gene_id ""ENSG00000215481""; gene_version ""9""; gene_name ""BCRP3""; gene_source ""havana""; gene_biotype ""processed_transcript"";",ENSG00000215481,BCRP3,processed_transcript,0.34714669734930115,0.3472786714277934,17097
22,havana,gene,24644791,24653356,.,+,.,"gene_id ""ENSG00000284128""; gene_version ""1""; gene_name ""AP000356.3""; gene_source ""havana""; gene_biotype ""transcribed_unprocessed_pseudogene"";",ENSG00000284128,AP000356.3,transcribed_unprocessed_pseudogene,0.347443364984376,0.34736213574402774,8565
22,havana,gene,24645171,24651657,.,-,.,"gene_id ""ENSG00000284070""; gene_version ""1""; gene_name ""AP000356.2""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000284070,AP000356.2,antisense_RNA,0.3474528575493245,0.34731972968144337,6486
22,havana,gene,24657481,24658765,.,-,.,"gene_id ""ENSG00000224124""; gene_version ""3""; gene_name ""POM121L10P""; gene_source ""havana""; gene_biotype ""processed_pseudogene"";",ENSG00000224124,POM121L10P,processed_pseudogene,0.34776036669278787,0.3474971412722907,1284
22,havana,gene,24686923,24688087,.,+,.,"gene_id ""ENSG00000224334""; gene_version ""1""; gene_name ""AP000357.1""; gene_source ""havana""; gene_biotype ""processed_pseudogene"";",ENSG00000224334,AP000357.1,processed_pseudogene,0.34849584063282435,0.34822900152367303,1164
22,havana,gene,24691122,24696003,.,-,.,"gene_id ""ENSG00000282012""; gene_version ""1""; gene_name ""AP000357.2""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000282012,AP000357.2,lincRNA,0.3486007334755053,0.34842658032968704,4881
22,ensembl_havana,gene,24719034,24774720,.,-,.,"gene_id ""ENSG00000184571""; gene_version ""13""; gene_name ""PIWIL3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000184571,PIWIL3,protein_coding,0.349297987351407,0.35039131136468,55686
22,ensembl_havana,gene,24806169,24927578,.,+,.,"gene_id ""ENSG00000167037""; gene_version ""18""; gene_name ""SGSM1""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000167037,SGSM1,protein_coding,0.35147465747453305,0.3542065591071874,121409
22,ensembl_havana,gene,24934954,24946695,.,-,.,"gene_id ""ENSG00000206069""; gene_version ""6""; gene_name ""TMEM211""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000206069,TMEM211,protein_coding,0.35469176267688335,0.3546837084293918,11741
22,ensembl_havana,gene,24952730,25197448,.,+,.,"gene_id ""ENSG00000197077""; gene_version ""13""; gene_name ""KIAA1671""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000197077,KIAA1671,protein_coding,0.3551358148730007,0.36094235905400385,244718
22,havana,gene,25009685,25015072,.,-,.,"gene_id ""ENSG00000279085""; gene_version ""1""; gene_name ""AL022323.3""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000279085,AL022323.3,antisense_RNA,0.35655857549574294,0.35639035901287075,5387
22,havana,gene,25022594,25024652,.,-,.,"gene_id ""ENSG00000279548""; gene_version ""1""; gene_name ""AL022323.5""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000279548,AL022323.5,antisense_RNA,0.35688104791921726,0.3566294703016042,2058
22,havana,gene,25048967,25051966,.,-,.,"gene_id ""ENSG00000279006""; gene_version ""1""; gene_name ""AL022323.2""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000279006,AL022323.2,antisense_RNA,0.3575398569070775,0.3573112120281664,2999
22,havana,gene,25052122,25065241,.,-,.,"gene_id ""ENSG00000279110""; gene_version ""1""; gene_name ""AL022323.4""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000279110,AL022323.4,antisense_RNA,0.35761867017658416,0.35764254839120785,13119
22,havana,gene,25102433,25112692,.,-,.,"gene_id ""ENSG00000203280""; gene_version ""4""; gene_name ""AL022323.1""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000203280,AL022323.1,antisense_RNA,0.35887546079533206,0.35882689805317985,10259
22,ensembl_havana,gene,25199850,25207363,.,+,.,"gene_id ""ENSG00000100053""; gene_version ""9""; gene_name ""CRYBB3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100053,CRYBB3,protein_coding,0.36130897974161735,0.36118983175001557,7513
22,ensembl_havana,gene,25219522,25231869,.,+,.,"gene_id ""ENSG00000244752""; gene_version ""2""; gene_name ""CRYBB2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000244752,CRYBB2,protein_coding,0.361800394840741,0.3618014874119887,12347
22,havana,gene,25251523,25252602,.,-,.,"gene_id ""ENSG00000279298""; gene_version ""1""; gene_name ""Z99916.3""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000279298,Z99916.3,lincRNA,0.3625997937115754,0.3623189711645264,1079
22,havana,gene,25279529,25282674,.,-,.,"gene_id ""ENSG00000233577""; gene_version ""6""; gene_name ""AL022332.1""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000233577,AL022332.1,lincRNA,0.3632993957482802,0.36306955098444216,3145
22,havana,gene,25318256,25320080,.,+,.,"gene_id ""ENSG00000206066""; gene_version ""3""; gene_name ""IGLL3P""; gene_source ""havana""; gene_biotype ""unprocessed_pseudogene"";",ENSG00000206066,IGLL3P,unprocessed_pseudogene,0.3642668130187031,0.36400318322519,1824
22,havana,gene,25327252,25339975,.,+,.,"gene_id ""ENSG00000230637""; gene_version ""2""; gene_name ""AL022324.1""; gene_source ""havana""; gene_biotype ""unprocessed_pseudogene"";",ENSG00000230637,AL022324.1,unprocessed_pseudogene,0.3644915370036419,0.3644997509798197,12723
22,ensembl_havana,gene,25351418,25405377,.,-,.,"gene_id ""ENSG00000100068""; gene_version ""11""; gene_name ""LRP5L""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100068,LRP5L,protein_coding,0.3650952141734986,0.36613214727478277,53959
22,havana,gene,25448105,25520854,.,+,.,"gene_id ""ENSG00000100058""; gene_version ""12""; gene_name ""CRYBB2P1""; gene_source ""havana""; gene_biotype ""transcribed_unprocessed_pseudogene"";",ENSG00000100058,CRYBB2P1,transcribed_unprocessed_pseudogene,0.3675104974029092,0.3690143867621601,72749
22,havana,gene,25476218,25479971,.,+,.,"gene_id ""ENSG00000272977""; gene_version ""1""; gene_name ""AL008721.2""; gene_source ""havana""; gene_biotype ""sense_intronic"";",ENSG00000272977,AL008721.2,sense_intronic,0.3682127723460599,0.36799397060169137,3753
22,havana,gene,25561117,25564462,.,-,.,"gene_id ""ENSG00000234884""; gene_version ""1""; gene_name ""AL022329.1""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000234884,AL022329.1,antisense_RNA,0.3703335862185943,0.3701028173549669,3345
22,ensembl_havana,gene,25564849,25729294,.,+,.,"gene_id ""ENSG00000100077""; gene_version ""14""; gene_name ""GRK3""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100077,GRK3,protein_coding,0.37042681319856224,0.37421692924896643,164445
22,havana,gene,25580241,25581382,.,-,.,"gene_id ""ENSG00000237387""; gene_version ""1""; gene_name ""AL022329.2""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000237387,AL022329.2,antisense_RNA,0.3708113120398448,0.3705251308210807,1141
22,havana,gene,25647261,25649232,.,+,.,"gene_id ""ENSG00000224003""; gene_version ""1""; gene_name ""YES1P1""; gene_source ""havana""; gene_biotype ""processed_pseudogene"";",ENSG00000224003,YES1P1,processed_pseudogene,0.372485500731552,0.37221862778773684,1971
22,ensembl_havana,gene,25742144,26031041,.,+,.,"gene_id ""ENSG00000133454""; gene_version ""15""; gene_name ""MYO18B""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000133454,MYO18B,protein_coding,0.37485571925789124,0.3817483607773024,288897
22,havana,gene,25876854,25903247,.,-,.,"gene_id ""ENSG00000231933""; gene_version ""7""; gene_name ""Z98949.1""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000231933,Z98949.1,antisense_RNA,0.378220833532136,0.378558696055757,26393
22,havana,gene,25959074,25983526,.,-,.,"gene_id ""ENSG00000232464""; gene_version ""1""; gene_name ""Z98949.3""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000232464,Z98949.3,antisense_RNA,0.3802747248217833,0.38056241371214883,24452
22,havana,gene,26161834,26164303,.,+,.,"gene_id ""ENSG00000236464""; gene_version ""1""; gene_name ""LINC02559""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000236464,LINC02559,lincRNA,0.3853397576348325,0.38507450363316875,2469
22,havana,gene,26161910,26163214,.,-,.,"gene_id ""ENSG00000229770""; gene_version ""1""; gene_name ""AL022337.1""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000229770,AL022337.1,antisense_RNA,0.38534165614782223,0.3850473228196582,1304
22,ensembl_havana,gene,26169474,26383597,.,+,.,"gene_id ""ENSG00000100095""; gene_version ""18""; gene_name ""SEZ6L""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100095,SEZ6L,protein_coding,0.3855306081511656,0.39054795571579065,214123
22,havana,gene,26241331,26254092,.,-,.,"gene_id ""ENSG00000224192""; gene_version ""2""; gene_name ""AL080273.1""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000224192,AL080273.1,antisense_RNA,0.38732562720249364,0.3873155854185643,12761
22,havana,gene,26422071,26423193,.,-,.,"gene_id ""ENSG00000230203""; gene_version ""1""; gene_name ""Z99714.1""; gene_source ""havana""; gene_biotype ""processed_pseudogene"";",ENSG00000230203,Z99714.1,processed_pseudogene,0.39184059085721107,0.391536249096656,1122
22,ensembl_havana,gene,26429273,26445015,.,+,.,"gene_id ""ENSG00000128203""; gene_version ""6""; gene_name ""ASPHD2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000128203,ASPHD2,protein_coding,0.3920204999434193,0.3920809136627042,15742
22,ensembl_havana,gene,26443423,26483837,.,-,.,"gene_id ""ENSG00000100099""; gene_version ""20""; gene_name ""HPS4""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100099,HPS4,protein_coding,0.3923739730855807,0.39304988844884314,40414
22,ensembl_havana,gene,26483877,26494658,.,+,.,"gene_id ""ENSG00000100104""; gene_version ""13""; gene_name ""SRRD""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100104,SRRD,protein_coding,0.39338453156565123,0.39331997438364324,10781
22,ensembl_havana,gene,26491225,26512505,.,-,.,"gene_id ""ENSG00000100109""; gene_version ""16""; gene_name ""TFIP11""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100109,TFIP11,protein_coding,0.3935680877952344,0.39376542523646435,21280
22,havana,gene,26512537,26514568,.,+,.,"gene_id ""ENSG00000261188""; gene_version ""1""; gene_name ""Z95115.1""; gene_source ""havana""; gene_biotype ""antisense_RNA"";",ENSG00000261188,Z95115.1,antisense_RNA,0.394100470806241,0.39381691652964357,2031
22,ensembl_havana,gene,26521983,26596717,.,-,.,"gene_id ""ENSG00000128294""; gene_version ""15""; gene_name ""TPST2""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000128294,TPST2,protein_coding,0.3943364359865136,0.39586730831024547,74734
22,ensembl_havana,gene,26599278,26618088,.,-,.,"gene_id ""ENSG00000100122""; gene_version ""5""; gene_name ""CRYBB1""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000100122,CRYBB1,protein_coding,0.39626729863834154,0.3964007161757489,18810
22,ensembl_havana,gene,26621964,26630672,.,+,.,"gene_id ""ENSG00000196431""; gene_version ""3""; gene_name ""CRYBA4""; gene_source ""ensembl_havana""; gene_biotype ""protein_coding"";",ENSG00000196431,CRYBA4,protein_coding,0.3968340047657672,0.3967148055763149,8708
22,havana,gene,26646428,26676475,.,+,.,"gene_id ""ENSG00000225783""; gene_version ""6""; gene_name ""MIAT""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000225783,MIAT,lincRNA,0.3974451261049783,0.3978580221063628,30047
22,havana,gene,26667693,26672654,.,-,.,"gene_id ""ENSG00000206028""; gene_version ""1""; gene_name ""Z99774.1""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000206028,Z99774.1,lincRNA,0.3979763350355834,0.3977626521445412,4961
22,havana,gene,26672767,26780207,.,+,.,"gene_id ""ENSG00000244625""; gene_version ""5""; gene_name ""MIATNB""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000244625,MIATNB,lincRNA,0.39810308575808,0.4004471131505069,107440
22,havana,gene,26858634,26865786,.,+,.,"gene_id ""ENSG00000223704""; gene_version ""1""; gene_name ""LINC01422""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000223704,LINC01422,lincRNA,0.4027461240983,0.4025831157578682,7152
22,havana,gene,26903292,26920611,.,+,.,"gene_id ""ENSG00000235271""; gene_version ""5""; gene_name ""LINC01422""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000235271,LINC01422,lincRNA,0.40386170032322183,0.40395151621766073,17319
22,havana,gene,27019369,27024550,.,+,.,"gene_id ""ENSG00000279440""; gene_version ""1""; gene_name ""AL008638.3""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000279440,AL008638.3,lincRNA,0.40676135416934683,0.40654577386272006,5181
22,havana,gene,27040197,27041494,.,+,.,"gene_id ""ENSG00000279914""; gene_version ""1""; gene_name ""AL008638.5""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000279914,AL008638.5,lincRNA,0.4072816466502612,0.406968686355027,1297
22,havana,gene,27044001,27045315,.,+,.,"gene_id ""ENSG00000279848""; gene_version ""1""; gene_name ""AL008638.4""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000279848,AL008638.4,lincRNA,0.40737667222148255,0.4070640563168485,1314
22,havana,gene,27048144,27060518,.,-,.,"gene_id ""ENSG00000236858""; gene_version ""1""; gene_name ""AL008638.2""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000236858,AL008638.2,lincRNA,0.4074801661598553,0.4074435144507332,12374
22,havana,gene,27102766,27107019,.,+,.,"gene_id ""ENSG00000280025""; gene_version ""1""; gene_name ""AL008638.6""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000280025,AL008638.6,lincRNA,0.4088446474299005,0.4086041526592295,4253
22,havana,gene,27143478,27159878,.,+,.,"gene_id ""ENSG00000231405""; gene_version ""1""; gene_name ""AL008638.1""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000231405,AL008638.1,lincRNA,0.40986165086196236,0.4099234828900398,16400
22,havana,gene,27221349,27224727,.,-,.,"gene_id ""ENSG00000233521""; gene_version ""5""; gene_name ""LINC01638""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000233521,LINC01638,lincRNA,0.41180690224381755,0.4115420766231376,3378
22,havana,gene,27276240,27286349,.,+,.,"gene_id ""ENSG00000233574""; gene_version ""1""; gene_name ""AL020994.3""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000233574,AL020994.3,lincRNA,0.4131781032506289,0.4130801262926923,10109
22,havana,gene,27307483,27318538,.,-,.,"gene_id ""ENSG00000223726""; gene_version ""1""; gene_name ""AL020994.1""; gene_source ""havana""; gene_biotype ""lincRNA"";",ENSG00000223726,AL020994.1,lincRNA,0.4139585669524345,0.4138835452147217,11055
